pmid,pmc_id,doi,title,first_author,authors,author_count,journal,publication_date,primary_type,all_publication_types,is_review,is_meta_analysis,is_guideline,is_systematic_review,has_fulltext,volume,issue,pages,appeared_in_iterations,num_iterations,is_duplicate
40710428,PMC12299371,10.3390/jpm15070311,Individualized Trimethoprim-Sulfamethoxazole Dosing in Non-HIV Patients with Pneumocystis Pneumonia: A Narrative Review of Current Evidence.,Dimeas IE,Dimeas IE; Dimeas GE; Zakynthinos GE; Tsolaki V,4,Journal of personalized medicine,2025-07-14,Review,"Journal Article, Review",True,False,False,False,True,15,7,,"iteration_1_disease, iteration_1_disease",2,True
40682862,,10.17420/ap71.545,An insight into the role of artificial intelligence in combating malaria: recent developments.,Sachdeva H,Sachdeva H; Sharma M,2,Annals of parasitology,2025-07-13,Review,"Journal Article, Review",True,False,False,False,False,71,,49-53,iteration_1_disease,1,False
40652195,PMC12255974,10.1186/s12936-025-05477-5,"A review on the ethnomedicinal plants used for the traditional treatment of malaria in the Mayurbhanj district of Odisha, India.",Behera SK,Behera SK; Subudhi L; Mohapatra S; Panda AK,4,Malaria journal,2025-07-12,Review,"Journal Article, Review",True,False,False,False,True,24,1,228,iteration_1_disease,1,False
40634903,PMC12243379,10.1186/s12891-025-08929-w,Osteomyelitis of the cuboid treated with one-stage debridement and bone grafting: a case report and literature review.,Chang Y,Chang Y; Zeng L; Xin D,3,BMC musculoskeletal disorders,2025-07-10,Review,"Journal Article, Review",True,False,False,False,True,26,1,677,iteration_1_disease,1,False
40634987,PMC12239392,10.1186/s12985-025-02857-w,"Exploring co-infection dynamics and immune response interactions between COVID-19 and Monkeypox: implications for disease severity, viral transmission, and vaccine efficacy.",Ayo-Farai O,Ayo-Farai O; Gopep N; Alarape-Raji A; Adnan H; Ahmed M ... (9 total),9,Virology journal,2025-07-09,Review,"Journal Article, Review",True,False,False,False,True,22,1,230,"iteration_1_disease, iteration_1_disease",2,True
40623745,PMC12230961,10.1136/bmjopen-2024-090922,Recommendations for the use of biomarkers for the management of adults with sepsis: a scoping review and critical appraisal.,Mateos-Haro M,Mateos-Haro M; Garcia-Santa-Vinuela A; Molano-Franco D; Solà I; Gordo-Vidal F ... (8 total),8,BMJ open,2025-07-06,Journal Article,Journal Article,False,False,False,False,True,15,7,e090922,"iteration_1_disease, iteration_1_disease",2,True
40607535,PMC12257178,10.37201/req/026.2025,Acute infectious gastroenteritis in childhood: the role of rapid multiplex molecular syndromic panels in diagnosis and clinical management.,Jiménez-Jiménez AB,Jiménez-Jiménez AB; Galán-Sánchez F; Hortelano MG; Fumadó V; Salar-Vidal L ... (7 total),7,Revista espanola de quimioterapia : publicacion oficial de la Sociedad Espanola de Quimioterapia,2025-07-03,Review,"Journal Article, Review",True,False,False,False,True,38,4,258-277,iteration_2_and_3_combined,1,False
40723976,PMC12291989,10.3390/antibiotics14070673,"Multidrug-Resistant Tuberculosis in Central Asia and Predominant Beijing Lineage, Challenges in Diagnosis, Treatment Barriers, and Infection Control Strategies: An Integrative Review.",Kozhamkulov U,Kozhamkulov U; Iglikova S; Rakisheva A; Almazan J,4,"Antibiotics (Basel, Switzerland)",2025-07-02,Review,"Journal Article, Review",True,False,False,False,True,14,7,,iteration_1_disease,1,False
39936171,,10.4103/jvbd.jvbd_177_24,"Lyme disease: A comprehensive perspective on pathogen biology, clinical aspects and epidemiology in India.",Sarath PK,Sarath PK; Aneesh EM,2,Journal of vector borne diseases,2025-07-01,Review,"Journal Article, Review",True,False,False,False,False,62,3,279-286,iteration_1_disease,1,False
40597897,PMC12219980,10.1186/s12882-025-04236-7,The complex diagnosis of post-dialysis fever: a case report and literature review of infective endocarditis in a dialysis patient.,Wang X,Wang X; Xie Y; Chen M; Zhu H; He G ... (10 total),10,BMC nephrology,2025-07-01,Review,"Journal Article, Review",True,False,False,False,True,26,1,331,iteration_1_disease,1,False
40598396,PMC12210627,10.1186/s13756-025-01597-4,Infection prevention and control measures for emerging infectious disease: lessons learned from the first case of imported Lassa fever in China.,Peng Y,Peng Y; Wang Y; Li S; Huang J; Shi W ... (10 total),10,Antimicrobial resistance and infection control,2025-07-01,Journal Article,Journal Article,False,False,False,False,True,14,1,74,iteration_2_and_3_combined,1,False
40705280,,10.4103/neurol-india.Neurol-India-D-24-00891,Meningoencephalitis Diagnosis Using Contemporary Diagnostic Advancements.,Parveen A,Parveen A; Karak P; Acharya M,3,Neurology India,2025-07-01,Review,"Journal Article, Review",True,False,False,False,False,73,4,665-677,iteration_2_and_3_combined,1,False
40597822,PMC12219037,10.1186/s12888-025-06935-9,Long COVID in people with mental health disorders: a scoping review.,Münte C,Münte C; Glattacker M; Müller S; Zülke AE; Heinze M ... (10 total),10,BMC psychiatry,2025-07-01,Journal Article,Journal Article,False,False,False,False,True,25,1,669,"iteration_1_disease, iteration_1_disease",2,True
40597208,PMC12217812,10.1186/s12913-025-12926-z,"Global perspectives on challenges, coping strategies, and future preparedness of nursing home staff during COVID-19: a systematic review and meta-synthesis.",Yang XF,Yang XF; Guo JY; Peng WS; Wang BD; Qv CR ... (13 total),13,BMC health services research,2025-07-01,Journal Article,Journal Article,False,False,False,False,True,25,1,872,"iteration_1_disease, iteration_1_disease",2,True
40590992,PMC12213884,10.1007/s00253-025-13490-6,Borrelia surface proteins: new horizons in Lyme disease diagnosis.,Trezel P,Trezel P; Guérin M; Da Ponte H; Maffucci I; Octave S ... (7 total),7,Applied microbiology and biotechnology,2025-07-01,Review,"Journal Article, Review",True,False,False,False,True,109,1,156,iteration_1_disease,1,False
40597391,PMC12210830,10.1186/s13052-025-02052-1,"MIS-C, inherited metabolic diseases and methylmalonic acidemia: a case report and review of the literature.",Maggio MC,Maggio MC; Castana C; Caserta M; Di Fiore A; Siciliano V ... (6 total),6,Italian journal of pediatrics,2025-07-01,Review,"Journal Article, Review",True,False,False,False,True,51,1,202,"iteration_1_disease, iteration_1_disease",2,True
40177821,PMC12380167,10.4103/aam.aam_50_24,Recent Scenario of Diagnostic and Prognostic Biomarkers of Sepsis in Clinical Practice and the Role of Multi-marker Approach: An Update.,Sinha A,Sinha A; Sankanagoudar S; Sharma A; Kothari N; Gupta N ... (6 total),6,Annals of African medicine,2025-07-01,Review,"Journal Article, Review",True,False,False,False,True,24,3,522-531,iteration_1_disease,1,False
40597703,PMC12220452,10.1186/s12879-025-10518-0,Subacute thyroiditis as a post-COVID-19 complication: a systematic review.,Ghafourian K,Ghafourian K; Salehian F; Shakeri H; Saadati A; Hatami S ... (11 total),11,BMC infectious diseases,2025-07-01,Journal Article,Journal Article,False,False,False,False,True,25,1,862,"iteration_1_disease, iteration_1_disease",2,True
40673073,PMC12261255,10.21037/tlcr-2025-450,Research progress on lung cancer complicated with pulmonary tuberculosis: a narrative review.,Zhou ZJ,Zhou ZJ; Xie HY; Bertolaccini L; Xia N; Zhang Y,5,Translational lung cancer research,2025-06-30,Review,"Journal Article, Review",True,False,False,False,True,14,6,2272-2280,iteration_1_disease,1,False
40608710,,10.3855/jidc.20711,Pulmonary aspergillosis in patients with asthma.,Stjepanovic M,Stjepanovic M; Barac A; Golubovic A; Markovic F; Krajišnik S ... (6 total),6,Journal of infection in developing countries,2025-06-30,Review,"Journal Article, Review",True,False,False,False,False,19,6,804-811,iteration_1_disease,1,False
40608717,,10.3855/jidc.20687,Diabetic foot osteomyelitis caused by Burkholderia pseudomallei: first case report from Türkiye and a review of literature.,Özmen C,Özmen C; Soylar M,2,Journal of infection in developing countries,2025-06-30,Review,"Journal Article, Review",True,False,False,False,False,19,6,982-986,iteration_1_disease,1,False
41015570,PMC12464920,10.11817/j.issn.1672-7347.2025.240433,[An infant with leukemia complicated by Pneumocystisjirovecii pneumonia: A case report and literature review].,Zhang Z,Zhang Z; Zheng H; Wang S; Zhu S; Yang M,5,Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,2025-06-28,Review,"Journal Article, Review",True,False,False,False,True,50,6,1106-1112,iteration_1_disease,1,False
40575645,PMC12188852,10.5501/wjv.v14.i2.102674,COVID-19 management in patients with comorbid conditions.,Sanyaolu A,Sanyaolu A; Okorie C; Marinkovic A; Prakash S; Balendra V ... (14 total),14,World journal of virology,2025-06-25,Review,"Journal Article, Review",True,False,False,False,True,14,2,102674,iteration_1_disease,1,False
40557818,PMC12188635,10.1002/14651858.CD015806.pub2,Low-complexity manual nucleic acid amplification tests for pulmonary tuberculosis in children.,Inbaraj LR,Inbaraj LR; Sathya Narayanan MK; Daniel J; Srinivasalu VA; Bhaskar A ... (13 total),13,The Cochrane database of systematic reviews,2025-06-25,Meta-Analysis,"Journal Article, Meta-Analysis, Review",True,True,False,False,True,6,6,CD015806,iteration_1_disease,1,False
40551195,PMC12183878,10.1186/s40249-025-01329-1,Technologies for the point-of-care diagnosis of malaria: a scoping review.,Coro F,Coro F; De Maria C; Mangano VD; Ahluwalia A,4,Infectious diseases of poverty,2025-06-23,Journal Article,Journal Article,False,False,False,False,True,14,1,54,iteration_1_disease,1,False
40733500,PMC12299889,10.3390/v17070882,"Machine Learning and Artificial Intelligence for Infectious Disease Surveillance, Diagnosis, and Prognosis.",Cheah BCJ,Cheah BCJ; Vicente CR; Chan KR,3,Viruses,2025-06-23,Review,"Journal Article, Review",True,False,False,False,True,17,7,,iteration_2_and_3_combined,1,False
40575339,PMC12188760,10.3748/wjg.v31.i23.107100,Hepatocellular carcinoma in patients without cirrhosis.,Sato-Espinoza K,Sato-Espinoza K; Valdivia-Herrera M; Chotiprasidhi P; Diaz-Ferrer J,4,World journal of gastroenterology,2025-06-21,Review,"Journal Article, Review",True,False,False,False,True,31,23,107100,iteration_2_and_3_combined,1,False
40550072,PMC12187316,10.1097/MD.0000000000042921,"Characterizing neonatal community-acquired invasive fungal infections: Clinical profiles, pathogens, and underlying conditions.",Gao C,Gao C; Wang L; Zeng L; Tao X,4,Medicine,2025-06-20,Journal Article,Journal Article,False,False,False,False,True,104,25,e42921,iteration_2_and_3_combined,1,False
40710052,PMC12292998,10.3390/bios15070402,"Electrochemical Aptamer-Based Biosensors for Sepsis Diagnosis: Recent Advances, Challenges, and Future Perspectives (2020-2025).",Tan LL,Tan LL; Mohamad NS,2,Biosensors,2025-06-20,Review,"Journal Article, Review",True,False,False,False,True,15,7,,"iteration_1_disease, iteration_1_disease",2,True
40533728,PMC12175311,10.1186/s12936-025-05400-y,"Stroke incidence, presentation, and outcomes in malaria: a review of current evidence.",Aderinto N,Aderinto N; Abraham IC; Olatunji G; Kokori E; Babalola AE ... (9 total),9,Malaria journal,2025-06-18,Review,"Journal Article, Review",True,False,False,False,True,24,1,193,iteration_1_disease,1,False
40566007,PMC12194181,10.3390/jcm14124262,Infective Endocarditis During Pregnancy: Challenges and Future Directions.,Polyzou E,Polyzou E; Ntalaki E; Efthymiou D; Papageorgiou D; Gavatha M ... (11 total),11,Journal of clinical medicine,2025-06-16,Review,"Journal Article, Review",True,False,False,False,True,14,12,,iteration_1_disease,1,False
40583700,PMC12234140,10.7499/j.issn.1008-8830.2412132,[Guideline for the diagnosis and treatment of common neonatal diseases in primary healthcare institutions: neonatal pertussis (2025)].,"Subspecialty Group of Neonatology, Society of Pediatrics, Chinese Medical Association","Subspecialty Group of Neonatology, Society of Pediatrics, Chinese Medical Association; Life Support Group in Neonatologist Subdivision of Chinese Medical Doctor Association; Editorial Board of Chinese Journal of Contemporary Pediatrics",3,Zhongguo dang dai er ke za zhi = Chinese journal of contemporary pediatrics,2025-06-15,Practice Guideline,"Journal Article, Practice Guideline",False,False,True,False,True,27,6,629-637,iteration_1_disease,1,False
40515956,PMC12167255,10.1007/s10238-025-01753-5,"AI-driven techniques for detection and mitigation of SARS-CoV-2 spread: a review, taxonomy, and trends.",Ghorbian M,Ghorbian M; Ghorbian S; Ghobaei-Arani M,3,Clinical and experimental medicine,2025-06-14,Review,"Journal Article, Review",True,False,False,False,True,25,1,204,"iteration_1_disease, iteration_1_disease",2,True
40592339,PMC12213175,10.38212/2224-6614.3547,"Aspergillosis: A comprehensive review of pathogenesis, drug resistance, and emerging therapeutics.",Singh A,Singh A; Singh J; Kumar S,3,Journal of food and drug analysis,2025-06-13,Review,"Journal Article, Review",True,False,False,False,True,33,2,75-96,iteration_1_disease,1,False
40558595,PMC12192536,10.3390/diseases13060184,Integration of AI and ML in Tuberculosis (TB) Management: From Diagnosis to Drug Discovery.,Memon S,Memon S; Bibi S; He G,3,"Diseases (Basel, Switzerland)",2025-06-11,Review,"Journal Article, Review",True,False,False,False,True,13,6,,iteration_1_disease,1,False
40563486,PMC12191158,10.3390/biom15060846,Diagnosis of Inherited Platelet Disorders: Clinical Evaluation and Functional and Molecular Assays.,Sánchez-Fuentes A,Sánchez-Fuentes A; Pérez-Botero J; Bastida JM; Rivera J,4,Biomolecules,2025-06-10,Review,"Journal Article, Review",True,False,False,False,True,15,6,,iteration_2_and_3_combined,1,False
39945417,,10.4081/reumatismo.2025.1791,To prophylax or not to prophylax? The role of trimethoprim/sulfamethoxazole as a prophylactic agent in systemic vasculitis: the case of antineutrophil cytoplasmic antibody-associated vasculitis and giant cell arteritis.,Tomelleri A,Tomelleri A; Dejaco C; Bond M,3,Reumatismo,2025-06-10,Review,"Journal Article, Review",True,False,False,False,False,77,2,,iteration_2_and_3_combined,1,False
40488888,PMC12149015,10.1007/s00403-025-04305-9,Wells syndrome: emerging triggers and treatments- an updated systematic review.,Ahmed A,Ahmed A; Cahn B; Haber R,3,Archives of dermatological research,2025-06-09,Journal Article,Journal Article,False,False,False,False,True,317,1,805,"iteration_1_disease, iteration_1_disease, iteration_1_disease",3,True
40572747,PMC12194928,10.3390/medicina61061059,Bio-Adrenomedullin and Dipeptidyl Peptidase 3 as Novel Sepsis Biomarkers in the Emergency Department and the Intensive Care Unit: A Narrative Review.,Ventoulis I,Ventoulis I; Verras C; Matsiras D; Bistola V; Bezati S ... (7 total),7,"Medicina (Kaunas, Lithuania)",2025-06-09,Review,"Journal Article, Review",True,False,False,False,True,61,6,,iteration_1_disease,1,False
40490749,PMC12150471,10.1186/s12936-025-05391-w,Eliminating malaria in Nigeria: insights from Egypt's success and pathways to sustainable eradication.,Eneh SC,Eneh SC; Obi CG; Ekwebene OC; Edeh GC; Awoso O ... (10 total),10,Malaria journal,2025-06-09,Review,"Journal Article, Review",True,False,False,False,True,24,1,183,iteration_1_disease,1,False
40490740,PMC12147346,10.1186/s12890-025-03750-6,Procalcitonin and biomarkers for stroke-associated pneumonia: a systematic review and meta-analysis.,Wang Y,Wang Y; Wang T; Hu S; Cheng Y; Du C ... (6 total),6,BMC pulmonary medicine,2025-06-09,Meta-Analysis,"Journal Article, Meta-Analysis",False,True,False,False,True,25,1,286,"iteration_1_disease, iteration_2_and_3_combined",2,True
40489852,PMC12150985,10.1097/MD.0000000000042718,"Climate change and medical laboratory operations: Impacts, challenges, and adaptation strategies: A narrative review.",Obeagu EI,Obeagu EI; Bolo B,2,Medicine,2025-06-06,Review,"Journal Article, Review",True,False,False,False,True,104,23,e42718,"iteration_1_disease, iteration_1_disease",2,True
40559561,PMC12195793,10.3390/pathogens14060553,Beyond Mosquitoes: A Review of Pediatric Vector-Borne Diseases Excluding Malaria and Arboviral Infections.,Carbone G,Carbone G; De Bona A; Septelici D; Cipri A; Nobilio A ... (6 total),6,"Pathogens (Basel, Switzerland)",2025-06-02,Review,"Journal Article, Review",True,False,False,False,True,14,6,,iteration_1_disease,1,False
40226933,PMC12147518,10.1097/GRF.0000000000000945,Trichomoniasis and Other Sexually Transmitted Parasitic Diseases in Women.,Muzny CA,Muzny CA; George S; Kissinger PJ; Van Gerwen OT,4,Clinical obstetrics and gynecology,2025-06-01,Review,"Journal Article, Review",True,False,False,False,True,68,2,194-205,iteration_2_and_3_combined,1,False
